school,conference,school_id,year,division,conference_id,abbreviation
Cal Poly,Big West,90,2012,1,904,CP
Cal Poly,Big West,90,2013,1,904,CP
Cal Poly,Big West,90,2014,1,904,CP
Cal Poly,Big West,90,2015,1,904,CP
Cal Poly,Big West,90,2016,1,904,CP
Cal Poly,Big West,90,2017,1,904,CP
Cal Poly,Big West,90,2018,1,904,CP
Cal Poly,Big West,90,2019,1,904,CP
Cal St. East Bay,Independent,98,2002,1,0,NA
Cal St. East Bay,Independent,98,2003,1,0,NA
Cal St. East Bay,Independent,98,2004,1,0,NA
Cal St. East Bay,Independent,98,2005,1,0,NA
Cal St. East Bay,Independent,98,2006,1,0,NA
Cal St. East Bay,Independent,98,2007,1,0,NA
Cal St. East Bay,Independent,98,2008,1,0,NA
Cal St. East Bay,Independent,98,2009,1,0,NA
Cal St. Fullerton,Big West,97,2002,1,904,CSF
Cal St. Fullerton,Big West,97,2003,1,904,CSF
Cal St. Fullerton,Big West,97,2004,1,904,CSF
Cal St. Fullerton,Big West,97,2005,1,904,CSF
Cal St. Fullerton,Big West,97,2006,1,904,CSF
Cal St. Fullerton,Big West,97,2007,1,904,CSF
Cal St. Fullerton,Big West,97,2008,1,904,CSF
Cal St. Fullerton,Big West,97,2009,1,904,CSF
Cal St. Fullerton,Big West,97,2010,1,904,CSF
Cal St. Fullerton,Big West,97,2011,1,904,CSF
Cal St. Fullerton,Big West,97,2012,1,904,CSF
Cal St. Fullerton,Big West,97,2013,1,904,CSF
Cal St. Fullerton,Big West,97,2014,1,904,CSF
Cal St. Fullerton,Big West,97,2015,1,904,CSF
Cal St. Fullerton,Big West,97,2016,1,904,CSF
Cal St. Fullerton,Big West,97,2017,1,904,CSF
Cal St. Fullerton,Big West,97,2018,1,904,CSF
Cal St. Fullerton,Big West,97,2019,1,904,CSF
Cal St. Monterey Bay,Independent,30055,2006,1,0,NA
California,Pac-12,107,2002,1,905,CAL
California,Pac-12,107,2003,1,905,CAL
California,Pac-12,107,2004,1,905,CAL
California,Pac-12,107,2005,1,905,CAL
California,Pac-12,107,2006,1,905,CAL
California,Pac-12,107,2007,1,905,CAL
California,Pac-12,107,2008,1,905,CAL
California,Pac-12,107,2009,1,905,CAL
California,Pac-12,107,2010,1,905,CAL
California,Pac-12,107,2011,1,905,CAL
California,Pac-12,107,2012,1,905,CAL
California,Pac-12,107,2013,1,905,CAL
California,Pac-12,107,2014,1,905,CAL
California,Pac-12,107,2015,1,905,CAL
California,Pac-12,107,2016,1,905,CAL
California,Pac-12,107,2017,1,905,CAL
California,Pac-12,107,2018,1,905,CAL
California,Pac-12,107,2019,1,905,CAL
California Baptist,WAC,30135,2019,1,923,CBU
Campbell,ASUN,115,2002,1,920,CAMP
Campbell,ASUN,115,2003,1,920,CAMP
Campbell,ASUN,115,2004,1,920,CAMP
Campbell,ASUN,115,2005,1,920,CAMP
Campbell,ASUN,115,2006,1,920,CAMP
Campbell,ASUN,115,2007,1,920,CAMP
Campbell,ASUN,115,2008,1,920,CAMP
Campbell,ASUN,115,2009,1,920,CAMP
Campbell,ASUN,115,2010,1,920,CAMP
Campbell,ASUN,115,2011,1,920,CAMP
Campbell,Big South,115,2012,1,826,CAMP
Campbell,Big South,115,2013,1,826,CAMP
Campbell,Big South,115,2014,1,826,CAMP
Campbell,Big South,115,2015,1,826,CAMP
Campbell,Big South,115,2016,1,826,CAMP
Campbell,Big South,115,2017,1,826,CAMP
Campbell,Big South,115,2018,1,826,CAMP
Campbell,Big South,115,2019,1,826,CAMP
Canisius,MAAC,116,2002,1,871,CAN
Canisius,MAAC,116,2003,1,871,CAN
Canisius,MAAC,116,2004,1,871,CAN
Canisius,MAAC,116,2005,1,871,CAN
Canisius,MAAC,116,2006,1,871,CAN
Canisius,MAAC,116,2007,1,871,CAN
Canisius,MAAC,116,2008,1,871,CAN
Canisius,MAAC,116,2009,1,871,CAN
Canisius,MAAC,116,2010,1,871,CAN
Canisius,MAAC,116,2011,1,871,CAN
Canisius,MAAC,116,2012,1,871,CAN
Canisius,MAAC,116,2013,1,871,CAN
Canisius,MAAC,116,2014,1,871,CAN
Canisius,MAAC,116,2015,1,871,CAN
Canisius,MAAC,116,2016,1,871,CAN
Canisius,MAAC,116,2017,1,871,CAN
Canisius,MAAC,116,2018,1,871,CAN
Canisius,MAAC,116,2019,1,871,CAN
Castleton,Independent,123,2002,1,0,NA
Castleton,Independent,123,2003,1,0,NA
Cazenovia,Independent,23624,2002,1,0,NA
Cazenovia,Independent,23624,2003,1,0,NA
Cazenovia,Independent,23624,2004,1,0,NA
Centenary (LA),Independent,125,2002,1,0,NA
Centenary (LA),Independent,125,2003,1,0,NA
Centenary (LA),Summit League,125,2004,1,819,NA
Centenary (LA),Summit League,125,2005,1,819,NA
Centenary (LA),Summit League,125,2006,1,819,NA
Centenary (LA),Summit League,125,2007,1,819,NA
Centenary (LA),Summit League,125,2008,1,819,NA
Centenary (LA),Summit League,125,2009,1,819,NA
Centenary (LA),Summit League,125,2010,1,819,NA
Centenary (LA),Summit League,125,2011,1,819,NA
Centenary (NJ),ECAC,12884,2002,1,847,NA
Central Ark.,Southland,1004,2007,1,914,UCA
Central Ark.,Southland,1004,2008,1,914,UCA
Central Ark.,Southland,1004,2009,1,914,UCA
Central Ark.,Southland,1004,2010,1,914,UCA
Central Ark.,Southland,1004,2011,1,914,UCA
Central Ark.,Southland,1004,2012,1,914,UCA
Central Ark.,Southland,1004,2013,1,914,UCA
Central Ark.,Southland,1004,2014,1,914,UCA
Central Ark.,Southland,1004,2015,1,914,UCA
Central Ark.,Southland,1004,2016,1,914,UCA
Central Ark.,Southland,1004,2017,1,914,UCA
Central Ark.,Southland,1004,2018,1,914,UCA
Central Ark.,Southland,1004,2019,1,914,UCA
Central Conn. St.,NEC,127,2002,1,846,CCST
Central Conn. St.,NEC,127,2003,1,846,CCST
Central Conn. St.,NEC,127,2004,1,846,CCST
Central Conn. St.,NEC,127,2005,1,846,CCST
Central Conn. St.,NEC,127,2006,1,846,CCST
Central Conn. St.,NEC,127,2007,1,846,CCST
Central Conn. St.,NEC,127,2008,1,846,CCST
Central Conn. St.,NEC,127,2009,1,846,CCST
Central Conn. St.,NEC,127,2010,1,846,CCST
Central Conn. St.,NEC,127,2011,1,846,CCST
Central Conn. St.,NEC,127,2012,1,846,CCST
Central Conn. St.,NEC,127,2013,1,846,CCST
Central Conn. St.,NEC,127,2014,1,846,CCST
Central Conn. St.,NEC,127,2015,1,846,CCST
Central Conn. St.,NEC,127,2016,1,846,CCST
Central Conn. St.,NEC,127,2017,1,846,CCST
Central Conn. St.,NEC,127,2018,1,846,CCST
Central Conn. St.,NEC,127,2019,1,846,CCST
Central Mich.,MAC,129,2002,1,875,CMU
Central Mich.,MAC,129,2003,1,875,CMU
Central Mich.,MAC,129,2004,1,875,CMU
Central Mich.,MAC,129,2005,1,875,CMU
Central Mich.,MAC,129,2006,1,875,CMU
Central Mich.,MAC,129,2007,1,875,CMU
Central Mich.,MAC,129,2008,1,875,CMU
Central Mich.,MAC,129,2009,1,875,CMU
Central Mich.,MAC,129,2010,1,875,CMU
Central Mich.,MAC,129,2011,1,875,CMU
Central Mich.,MAC,129,2012,1,875,CMU
Central Mich.,MAC,129,2013,1,875,CMU
Central Mich.,MAC,129,2014,1,875,CMU
Central Mich.,MAC,129,2015,1,875,CMU
Central Mich.,MAC,129,2016,1,875,CMU
Central Mich.,MAC,129,2017,1,875,CMU
Central Mich.,MAC,129,2018,1,875,CMU
Central Mich.,MAC,129,2019,1,875,CMU
Chapman,Independent,134,2002,1,0,NA
Chapman,Independent,134,2003,1,0,NA
Chapman,Independent,134,2004,1,0,NA
Chapman,Independent,134,2005,1,0,NA
Chapman,Independent,134,2006,1,0,NA
Chapman,Independent,134,2007,1,0,NA
Chapman,Independent,134,2008,1,0,NA
Chapman,Independent,134,2009,1,0,NA
Charleston So.,Big South,48,2002,1,826,CHSO
Charleston So.,Big South,48,2003,1,826,CHSO
Charleston So.,Big South,48,2004,1,826,CHSO
Charleston So.,Big South,48,2005,1,826,CHSO
Charleston So.,Big South,48,2006,1,826,CHSO
Charleston So.,Big South,48,2007,1,826,CHSO
Charleston So.,Big South,48,2008,1,826,CHSO
Charleston So.,Big South,48,2009,1,826,CHSO
Charleston So.,Big South,48,2010,1,826,CHSO
Charleston So.,Big South,48,2011,1,826,CHSO
Charleston So.,Big South,48,2012,1,826,CHSO
Charleston So.,Big South,48,2013,1,826,CHSO
Charleston So.,Big South,48,2014,1,826,CHSO
Charleston So.,Big South,48,2015,1,826,CHSO
Charleston So.,Big South,48,2016,1,826,CHSO
Charleston So.,Big South,48,2017,1,826,CHSO
Charleston So.,Big South,48,2018,1,826,CHSO
Charleston So.,Big South,48,2019,1,826,CHSO
Charlotte,C-USA,458,2002,1,24312,CHAR
Charlotte,C-USA,458,2003,1,24312,CHAR
Charlotte,C-USA,458,2004,1,24312,CHAR
Charlotte,C-USA,458,2005,1,24312,CHAR
Charlotte,Atlantic 10,458,2006,1,820,CHAR
Charlotte,Atlantic 10,458,2007,1,820,CHAR
Charlotte,Atlantic 10,458,2008,1,820,CHAR
Charlotte,Atlantic 10,458,2009,1,820,CHAR
Charlotte,Atlantic 10,458,2010,1,820,CHAR
Charlotte,Atlantic 10,458,2011,1,820,CHAR
Charlotte,Atlantic 10,458,2012,1,820,CHAR
Charlotte,Atlantic 10,458,2013,1,820,CHAR
Charlotte,C-USA,458,2014,1,24312,CHAR
Charlotte,C-USA,458,2015,1,24312,CHAR
Charlotte,C-USA,458,2016,1,24312,CHAR
Charlotte,C-USA,458,2017,1,24312,CHAR
Charlotte,C-USA,458,2018,1,24312,CHAR
Charlotte,C-USA,458,2019,1,24312,CHAR
Chicago,Independent,137,2005,1,0,NA
Chicago,Independent,137,2006,1,0,NA
Chicago,Independent,137,2007,1,0,NA
Chicago,Independent,137,2008,1,0,NA
Chicago St.,Summit League,136,2002,1,819,CSU
Chicago St.,Summit League,136,2003,1,819,CSU
Chicago St.,Summit League,136,2004,1,819,CSU
Chicago St.,Summit League,136,2005,1,819,CSU
Chicago St.,Summit League,136,2006,1,819,CSU
Chicago St.,Independent,136,2007,1,0,CSU
Chicago St.,Independent,136,2008,1,0,CSU
Chicago St.,Independent,136,2009,1,0,CSU
Chicago St.,GWC,136,2010,1,30062,CSU
Chicago St.,GWC,136,2011,1,30062,CSU
Chicago St.,GWC,136,2012,1,30062,CSU
Chicago St.,GWC,136,2013,1,30156,CSU
Chicago St.,WAC,136,2014,1,923,CSU
Chicago St.,WAC,136,2015,1,923,CSU
Chicago St.,WAC,136,2016,1,923,CSU
Chicago St.,WAC,136,2017,1,923,CSU
Chicago St.,WAC,136,2018,1,923,CSU
Chicago St.,WAC,136,2019,1,923,CSU
Chowan,Independent,8875,2005,1,0,NA
Chowan,Independent,8875,2006,1,0,NA
Chowan,Independent,8875,2007,1,0,NA
Chowan,Independent,8875,2008,1,0,NA
Chowan,Independent,8875,2009,1,0,NA
Cincinnati,C-USA,140,2002,1,24312,UC
Cincinnati,C-USA,140,2003,1,24312,UC
Cincinnati,C-USA,140,2004,1,24312,UC
Cincinnati,C-USA,140,2005,1,24312,UC
Cincinnati,AAC,140,2006,1,823,UC
Cincinnati,AAC,140,2007,1,823,UC
Cincinnati,AAC,140,2008,1,823,UC
Cincinnati,AAC,140,2009,1,823,UC
Cincinnati,AAC,140,2010,1,823,UC
Cincinnati,AAC,140,2011,1,823,UC
Cincinnati,AAC,140,2012,1,823,UC
Cincinnati,AAC,140,2013,1,823,UC
Cincinnati,AAC,140,2014,1,823,UC
Cincinnati,AAC,140,2015,1,823,UC
Cincinnati,AAC,140,2016,1,823,UC
Cincinnati,AAC,140,2017,1,823,UC
Cincinnati,AAC,140,2018,1,823,UC
Cincinnati,AAC,140,2019,1,823,UC
Clarke,Independent,1020,2007,1,0,NA
Clarke,Independent,1020,2008,1,0,NA
Clemson,ACC,147,2002,1,821,CLEM
Clemson,ACC,147,2003,1,821,CLEM
Clemson,ACC,147,2004,1,821,CLEM
Clemson,ACC,147,2005,1,821,CLEM
Clemson,ACC,147,2006,1,821,CLEM
Clemson,ACC,147,2007,1,821,CLEM
Clemson,ACC,147,2008,1,821,CLEM
Clemson,ACC,147,2009,1,821,CLEM
Clemson,ACC,147,2010,1,821,CLEM
Clemson,ACC,147,2011,1,821,CLEM
Clemson,ACC,147,2012,1,821,CLEM
Clemson,ACC,147,2013,1,821,CLEM
Clemson,ACC,147,2014,1,821,CLEM
Clemson,ACC,147,2015,1,821,CLEM
Clemson,ACC,147,2016,1,821,CLEM
Clemson,ACC,147,2017,1,821,CLEM
Clemson,ACC,147,2018,1,821,CLEM
Clemson,ACC,147,2019,1,821,CLEM
Cleveland St.,Horizon,148,2002,1,881,NA
Cleveland St.,Horizon,148,2003,1,881,NA
Cleveland St.,Horizon,148,2004,1,881,NA
Cleveland St.,Horizon,148,2005,1,881,NA
Cleveland St.,Horizon,148,2006,1,881,NA
Cleveland St.,Horizon,148,2007,1,881,NA
Cleveland St.,Horizon,148,2008,1,881,NA
Cleveland St.,Horizon,148,2009,1,881,NA
Cleveland St.,Horizon,148,2010,1,881,NA
Cleveland St.,Horizon,148,2011,1,881,NA
CMSV,Independent,451,2005,1,0,NA
Coastal Caro.,Big South,149,2002,1,826,CCU
Coastal Caro.,Big South,149,2003,1,826,CCU
Coastal Caro.,Big South,149,2004,1,826,CCU
Coastal Caro.,Big South,149,2005,1,826,CCU
Coastal Caro.,Big South,149,2006,1,826,CCU
Coastal Caro.,Big South,149,2007,1,826,CCU
Coastal Caro.,Big South,149,2008,1,826,CCU
Coastal Caro.,Big South,149,2009,1,826,CCU
Coastal Caro.,Big South,149,2010,1,826,CCU
Coastal Caro.,Big South,149,2011,1,826,CCU
Coastal Caro.,Big South,149,2012,1,826,CCU
Coastal Caro.,Big South,149,2013,1,826,CCU
Coastal Caro.,Big South,149,2014,1,826,CCU
Coastal Caro.,Big South,149,2015,1,826,CCU
Coastal Caro.,Big South,149,2016,1,826,CCU
Coastal Caro.,Sun Belt,149,2017,1,818,CCU
Coastal Caro.,Sun Belt,149,2018,1,818,CCU
Coastal Caro.,Sun Belt,149,2019,1,818,CCU
Col. of Charleston,SoCon,1014,2002,1,912,COFC
Col. of Charleston,SoCon,1014,2003,1,912,COFC
Col. of Charleston,SoCon,1014,2004,1,912,COFC
Col. of Charleston,SoCon,1014,2005,1,912,COFC
Col. of Charleston,SoCon,1014,2006,1,912,COFC
Col. of Charleston,SoCon,1014,2007,1,912,COFC
Col. of Charleston,SoCon,1014,2008,1,912,COFC
Col. of Charleston,SoCon,1014,2009,1,912,COFC
Col. of Charleston,SoCon,1014,2010,1,912,COFC
Col. of Charleston,SoCon,1014,2011,1,912,COFC
Col. of Charleston,SoCon,1014,2012,1,912,COFC
Col. of Charleston,SoCon,1014,2013,1,912,COFC
Col. of Charleston,CAA,1014,2014,1,837,COFC
Col. of Charleston,CAA,1014,2015,1,837,COFC
Col. of Charleston,CAA,1014,2016,1,837,COFC
Col. of Charleston,CAA,1014,2017,1,837,COFC
Col. of Charleston,CAA,1014,2018,1,837,COFC
Col. of Charleston,CAA,1014,2019,1,837,COFC
Columbia,Ivy League,158,2002,1,865,COL
Columbia,Ivy League,158,2003,1,865,COL
Columbia,Ivy League,158,2004,1,865,COL
Columbia,Ivy League,158,2005,1,865,COL
Columbia,Ivy League,158,2006,1,865,COL
Columbia,Ivy League,158,2007,1,865,COL
Columbia,Ivy League,158,2008,1,865,COL
Columbia,Ivy League,158,2009,1,865,COL
Columbia,Ivy League,158,2010,1,865,COL
Columbia,Ivy League,158,2011,1,865,COL
Columbia,Ivy League,158,2012,1,865,COL
Columbia,Ivy League,158,2013,1,865,COL
Columbia,Ivy League,158,2014,1,865,COL
Columbia,Ivy League,158,2015,1,865,COL
Columbia,Ivy League,158,2016,1,865,COL
Columbia,Ivy League,158,2017,1,865,COL
Columbia,Ivy League,158,2018,1,865,COL
Columbia,Ivy League,158,2019,1,865,COL
Coppin St.,MEAC,165,2002,1,876,COPP
Coppin St.,MEAC,165,2003,1,876,COPP
Coppin St.,MEAC,165,2004,1,876,COPP
Coppin St.,MEAC,165,2005,1,876,COPP
Coppin St.,MEAC,165,2006,1,876,COPP
Coppin St.,MEAC,165,2007,1,876,COPP
Coppin St.,MEAC,165,2008,1,876,COPP
Coppin St.,MEAC,165,2009,1,876,COPP
Coppin St.,MEAC,165,2010,1,876,COPP
Coppin St.,MEAC,165,2011,1,876,COPP
Coppin St.,MEAC,165,2012,1,876,COPP
Coppin St.,MEAC,165,2013,1,876,COPP
Coppin St.,MEAC,165,2014,1,876,COPP
Coppin St.,MEAC,165,2015,1,876,COPP
Coppin St.,MEAC,165,2016,1,876,COPP
Coppin St.,MEAC,165,2017,1,876,COPP
Coppin St.,MEAC,165,2018,1,876,COPP
Coppin St.,MEAC,165,2019,1,876,COPP
Cornell,Ivy League,167,2002,1,865,CORN
Cornell,Ivy League,167,2003,1,865,CORN
Cornell,Ivy League,167,2004,1,865,CORN
Cornell,Ivy League,167,2005,1,865,CORN
Cornell,Ivy League,167,2006,1,865,CORN
Cornell,Ivy League,167,2007,1,865,CORN
Cornell,Ivy League,167,2008,1,865,CORN
Cornell,Ivy League,167,2009,1,865,CORN
Cornell,Ivy League,167,2010,1,865,CORN
Cornell,Ivy League,167,2011,1,865,CORN
Cornell,Ivy League,167,2012,1,865,CORN
Cornell,Ivy League,167,2013,1,865,CORN
Cornell,Ivy League,167,2014,1,865,CORN
Cornell,Ivy League,167,2015,1,865,CORN
Cornell,Ivy League,167,2016,1,865,CORN
Cornell,Ivy League,167,2017,1,865,CORN
Cornell,Ivy League,167,2018,1,865,CORN
Cornell,Ivy League,167,2019,1,865,CORN
Creighton,MVC,169,2002,1,884,CREI
Creighton,MVC,169,2003,1,884,CREI
Creighton,MVC,169,2004,1,884,CREI
Creighton,MVC,169,2005,1,884,CREI
Creighton,MVC,169,2006,1,884,CREI
Creighton,MVC,169,2007,1,884,CREI
Creighton,MVC,169,2008,1,884,CREI
Creighton,MVC,169,2009,1,884,CREI
Creighton,MVC,169,2010,1,884,CREI
Creighton,MVC,169,2011,1,884,CREI
Creighton,MVC,169,2012,1,884,CREI
Creighton,MVC,169,2013,1,884,CREI
Creighton,Big East,169,2014,1,30184,CREI
Creighton,Big East,169,2015,1,30184,CREI
Creighton,Big East,169,2016,1,30184,CREI
Creighton,Big East,169,2017,1,30184,CREI
Creighton,Big East,169,2018,1,30184,CREI
Creighton,Big East,169,2019,1,30184,CREI
Crown (MN),Independent,30035,2008,1,0,NA
CSU Bakersfield,WAC,94,2013,1,923,CSUB
CSU Bakersfield,WAC,94,2014,1,923,CSUB
CSU Bakersfield,WAC,94,2015,1,923,CSUB
CSU Bakersfield,WAC,94,2016,1,923,CSUB
CSU Bakersfield,WAC,94,2017,1,923,CSUB
CSU Bakersfield,WAC,94,2018,1,923,CSUB
CSU Bakersfield,WAC,94,2019,1,923,CSUB
CSUN,Big West,101,2002,1,904,CSUN
CSUN,Big West,101,2003,1,904,CSUN
CSUN,Big West,101,2004,1,904,CSUN
CSUN,Big West,101,2005,1,904,CSUN
CSUN,Big West,101,2006,1,904,CSUN
CSUN,Big West,101,2007,1,904,CSUN
CSUN,Big West,101,2008,1,904,CSUN
CSUN,Big West,101,2009,1,904,CSUN
CSUN,Big West,101,2010,1,904,CSUN
CSUN,Big West,101,2011,1,904,CSUN
CSUN,Big West,101,2012,1,904,CSUN
CSUN,Big West,101,2013,1,904,CSUN
CSUN,Big West,101,2014,1,904,CSUN
CSUN,Big West,101,2015,1,904,CSUN
CSUN,Big West,101,2016,1,904,CSUN
CSUN,Big West,101,2017,1,904,CSUN
CSUN,Big West,101,2018,1,904,CSUN
CSUN,Big West,101,2019,1,904,CSUN
D'Youville,Independent,1059,2004,1,0,NA
Dallas,Independent,1044,2002,1,0,NA
Dallas,Independent,1044,2003,1,0,NA
Dallas,Independent,1044,2004,1,0,NA
Dallas,Independent,1044,2005,1,0,NA
Dallas,Independent,1044,2006,1,0,NA
Dallas,Independent,1044,2007,1,0,NA
Dallas,Independent,1044,2008,1,0,NA
Dallas,Independent,1044,2009,1,0,NA
Dartmouth,Ivy League,172,2002,1,865,DART
Dartmouth,Ivy League,172,2003,1,865,DART
Dartmouth,Ivy League,172,2004,1,865,DART
Dartmouth,Ivy League,172,2005,1,865,DART
Dartmouth,Ivy League,172,2006,1,865,DART
Dartmouth,Ivy League,172,2007,1,865,DART
Dartmouth,Ivy League,172,2008,1,865,DART
Dartmouth,Ivy League,172,2009,1,865,DART
Dartmouth,Ivy League,172,2010,1,865,DART
Dartmouth,Ivy League,172,2011,1,865,DART
Dartmouth,Ivy League,172,2012,1,865,DART
Dartmouth,Ivy League,172,2013,1,865,DART
Dartmouth,Ivy League,172,2014,1,865,DART
Dartmouth,Ivy League,172,2015,1,865,DART
Dartmouth,Ivy League,172,2016,1,865,DART
Dartmouth,Ivy League,172,2017,1,865,DART
Dartmouth,Ivy League,172,2018,1,865,DART
Dartmouth,Ivy League,172,2019,1,865,DART
Davidson,SoCon,173,2002,1,912,DAV
Davidson,SoCon,173,2003,1,912,DAV
Davidson,SoCon,173,2004,1,912,DAV
Davidson,SoCon,173,2005,1,912,DAV
Davidson,SoCon,173,2006,1,912,DAV
Davidson,SoCon,173,2007,1,912,DAV
Davidson,SoCon,173,2008,1,912,DAV
Davidson,SoCon,173,2009,1,912,DAV
Davidson,SoCon,173,2010,1,912,DAV
Davidson,SoCon,173,2011,1,912,DAV
Davidson,SoCon,173,2012,1,912,DAV
Davidson,SoCon,173,2013,1,912,DAV
Davidson,SoCon,173,2014,1,912,DAV
Davidson,Atlantic 10,173,2015,1,820,DAV
Davidson,Atlantic 10,173,2016,1,820,DAV
Davidson,Atlantic 10,173,2017,1,820,DAV
Davidson,Atlantic 10,173,2018,1,820,DAV
Davidson,Atlantic 10,173,2019,1,820,DAV
Dayton,Atlantic 10,175,2002,1,820,DAY
Dayton,Atlantic 10,175,2003,1,820,DAY
Dayton,Atlantic 10,175,2004,1,820,DAY
Dayton,Atlantic 10,175,2005,1,820,DAY
Dayton,Atlantic 10,175,2006,1,820,DAY
Dayton,Atlantic 10,175,2007,1,820,DAY
Dayton,Atlantic 10,175,2008,1,820,DAY
Dayton,Atlantic 10,175,2009,1,820,DAY
Dayton,Atlantic 10,175,2010,1,820,DAY
Dayton,Atlantic 10,175,2011,1,820,DAY
Dayton,Atlantic 10,175,2012,1,820,DAY
Dayton,Atlantic 10,175,2013,1,820,DAY
Dayton,Atlantic 10,175,2014,1,820,DAY
Dayton,Atlantic 10,175,2015,1,820,DAY
Dayton,Atlantic 10,175,2016,1,820,DAY
Dayton,Atlantic 10,175,2017,1,820,DAY
Dayton,Atlantic 10,175,2018,1,820,DAY
Dayton,Atlantic 10,175,2019,1,820,DAY
DBU,Independent,1045,2004,1,0,DBU
DBU,Independent,1045,2005,1,0,DBU
DBU,Independent,1045,2006,1,0,DBU
DBU,Independent,1045,2007,1,0,DBU
DBU,Independent,1045,2008,1,0,DBU
DBU,Independent,1045,2009,1,0,DBU
DBU,WAC,1045,2013,1,923,DBU
DBU,MVC,1045,2014,1,884,DBU
DBU,MVC,1045,2015,1,884,DBU
DBU,MVC,1045,2016,1,884,DBU
DBU,MVC,1045,2017,1,884,DBU
DBU,MVC,1045,2018,1,884,DBU
DBU,MVC,1045,2019,1,884,DBU
Delaware,CAA,180,2002,1,837,DEL
Delaware,CAA,180,2003,1,837,DEL
Delaware,CAA,180,2004,1,837,DEL
Delaware,CAA,180,2005,1,837,DEL
Delaware,CAA,180,2006,1,837,DEL
Delaware,CAA,180,2007,1,837,DEL
Delaware,CAA,180,2008,1,837,DEL
Delaware,CAA,180,2009,1,837,DEL
Delaware,CAA,180,2010,1,837,DEL
Delaware,CAA,180,2011,1,837,DEL
Delaware,CAA,180,2012,1,837,DEL
Delaware,CAA,180,2013,1,837,DEL
Delaware,CAA,180,2014,1,837,DEL
Delaware,CAA,180,2015,1,837,DEL
Delaware,CAA,180,2016,1,837,DEL
Delaware,CAA,180,2017,1,837,DEL
Delaware,CAA,180,2018,1,837,DEL
Delaware,CAA,180,2019,1,837,DEL
Delaware St.,MEAC,178,2002,1,876,DEST
Delaware St.,MEAC,178,2003,1,876,DEST
Delaware St.,MEAC,178,2004,1,876,DEST
Delaware St.,MEAC,178,2005,1,876,DEST
Delaware St.,MEAC,178,2006,1,876,DEST
Delaware St.,MEAC,178,2007,1,876,DEST
Delaware St.,MEAC,178,2008,1,876,DEST
Delaware St.,MEAC,178,2009,1,876,DEST
Delaware St.,MEAC,178,2010,1,876,DEST
Delaware St.,MEAC,178,2011,1,876,DEST
Delaware St.,MEAC,178,2012,1,876,DEST
Delaware St.,MEAC,178,2013,1,876,DEST
Delaware St.,MEAC,178,2014,1,876,DEST
Delaware St.,MEAC,178,2015,1,876,DEST
Delaware St.,MEAC,178,2016,1,876,DEST
Delaware St.,MEAC,178,2017,1,876,DEST
Delaware St.,MEAC,178,2018,1,876,DEST
Delaware St.,MEAC,178,2019,1,876,DEST
Detroit Mercy,Horizon,184,2002,1,881,NA
Detroit Mercy,Horizon,184,2003,1,881,NA
Detroit Mercy,Horizon,184,2004,1,881,NA
Dixie St.,PacWest,30095,2009,1,19591,NA
Drexel,CAA,191,2002,1,837,NA
Drexel,CAA,191,2003,1,837,NA
Duke,ACC,193,2002,1,821,DUKE
Duke,ACC,193,2003,1,821,DUKE
Duke,ACC,193,2004,1,821,DUKE
Duke,ACC,193,2005,1,821,DUKE
Duke,ACC,193,2006,1,821,DUKE
Duke,ACC,193,2007,1,821,DUKE
Duke,ACC,193,2008,1,821,DUKE
Duke,ACC,193,2009,1,821,DUKE
Duke,ACC,193,2010,1,821,DUKE
Duke,ACC,193,2011,1,821,DUKE
Duke,ACC,193,2012,1,821,DUKE
Duke,ACC,193,2013,1,821,DUKE
Duke,ACC,193,2014,1,821,DUKE
Duke,ACC,193,2015,1,821,DUKE
Duke,ACC,193,2016,1,821,DUKE
Duke,ACC,193,2017,1,821,DUKE
Duke,ACC,193,2018,1,821,DUKE
Duke,ACC,193,2019,1,821,DUKE
Duquesne,Atlantic 10,194,2002,1,820,NA
Duquesne,Atlantic 10,194,2003,1,820,NA
Duquesne,Atlantic 10,194,2004,1,820,NA
Duquesne,Atlantic 10,194,2005,1,820,NA
Duquesne,Atlantic 10,194,2006,1,820,NA
Duquesne,Atlantic 10,194,2007,1,820,NA
Duquesne,Atlantic 10,194,2008,1,820,NA
Duquesne,Atlantic 10,194,2009,1,820,NA
Duquesne,Atlantic 10,194,2010,1,820,NA
East Carolina,C-USA,196,2002,1,24312,ECU
East Carolina,C-USA,196,2003,1,24312,ECU
East Carolina,C-USA,196,2004,1,24312,ECU
East Carolina,C-USA,196,2005,1,24312,ECU
East Carolina,C-USA,196,2006,1,24312,ECU
East Carolina,C-USA,196,2007,1,24312,ECU
East Carolina,C-USA,196,2008,1,24312,ECU
East Carolina,C-USA,196,2009,1,24312,ECU
East Carolina,C-USA,196,2010,1,24312,ECU
East Carolina,C-USA,196,2011,1,24312,ECU
East Carolina,C-USA,196,2012,1,24312,ECU
East Carolina,C-USA,196,2013,1,24312,ECU
East Carolina,C-USA,196,2014,1,24312,ECU
East Carolina,AAC,196,2015,1,823,ECU
East Carolina,AAC,196,2016,1,823,ECU
East Carolina,AAC,196,2017,1,823,ECU
East Carolina,AAC,196,2018,1,823,ECU
East Carolina,AAC,196,2019,1,823,ECU
East Stroudsburg,ECAC,197,2002,1,847,NA
Eastern Ill.,OVC,201,2002,1,902,EIU
Eastern Ill.,OVC,201,2003,1,902,EIU
Eastern Ill.,OVC,201,2004,1,902,EIU
